"raceId","driverId","circuitId","grid","finishingPosition","points","laps","raceDuration","rank","fastestLapSpeed","altitude","averagePitstopDuration","averageLapDuration","fastestLapDuration"
942,815,69,5,"5",10,56,"6677116","7","192.668",161,25594,119234.214285714,103010
942,18,69,11,"6",8,56,"6680761","8","192.638",161,25612.3333333333,119299.303571429,103026
942,832,69,20,"7",6,56,"6683322","5","193.325",161,32227,119255.75,102660
942,813,69,12,"8",4,56,"6684976","6","192.970",161,26117,119374.571428571,102849
942,831,69,15,"9",2,56,"6692960","12","190.090",161,28660.6,119517.142857143,104407
942,817,69,3,"10",1,56,"6706074","4","194.614",161,25582,119751.321428571,101980
942,4,69,9,"11",0,56,"6707519","11","190.243",161,27341,119777.125,104323
942,834,69,17,"12",0,56,"6727980","16","183.472",161,30026.6666666667,120142.5,108173
943,3,32,1,"1",25,71,"6155038","1","192.426",2227,22347,86690.676056338,80521
943,1,32,2,"2",18,71,"6156992","2","191.945",2227,22316,86718.1971830986,80723
943,822,32,6,"3",15,71,"6169630","4","189.917",2227,23058.5,86896.1971830986,81585
943,826,32,4,"4",12,71,"6171610","3","190.001",2227,22538.5,86924.0845070423,81549
943,817,32,5,"5",10,71,"6174720","5","189.824",2227,22455,86967.8873239437,81625
943,13,32,7,"6",8,71,"6176531","7","188.935",2227,22967.5,86993.3943661972,82009
943,807,32,10,"7",6,71,"6180898","9","188.059",2227,23706.5,87054.9014084507,82391
943,815,32,9,"8",4,71,"6189381","12","187.227",2227,23547,87174.3802816901,82757
943,830,32,8,"9",2,71,"6190267","10","187.576",2227,22787,87186.8591549296,82603
943,154,32,12,"10",1,71,"6192972","13","186.920",2227,22918,87224.9577464789,82893
943,813,32,13,"11",0,71,"6193576","14","186.762",2227,25292,87233.4647887324,82963
943,828,32,14,"12",0,71,"6195218","11","187.320",2227,23236.3333333333,87256.5915492958,82716
943,832,32,11,"13",0,71,"6203810","8","188.560",2227,23324,87377.6056338028,82172
943,18,32,20,"14",0,71,"6204252","15","186.666",2227,23187,87383.8309859155,83006
944,3,18,1,"1",25,71,"5469090","2","206.950",785,23802,77029.4366197183,74957
944,1,18,2,"2",18,71,"5476846","1","207.296",785,23470.6666666667,77138.676056338,74832
944,20,18,3,"3",15,71,"5483334","3","206.705",785,23712,77230.0563380282,75046
944,8,18,4,"4",12,71,"5516633","4","205.691",785,24300.5,77699.0563380282,75416
945,3,24,1,"1",25,55,"5910175","5","189.779",3,21608.5,107457.727272727,105356
945,1,24,2,"2",18,55,"5918446","1","191.302",3,21369,107608.109090909,104517
945,8,24,3,"3",15,55,"5929605","4","190.528",3,23887.5,107811,104942
945,20,24,15,"4",12,55,"5953910","2","191.242",3,21711.5,108252.909090909,104550
945,815,24,4,"5",10,55,"5974127","8","188.818",3,22019,108620.490909091,105892
945,817,24,5,"6",8,55,"5975185","9","188.085",3,22033.5,108639.727272727,106305
945,807,24,7,"7",6,55,"6003793","16","186.751",3,22109.5,109159.872727273,107064
945,13,24,8,"8",4,55,"6007926","14","186.891",3,22780.5,109235.018181818,106984
945,154,24,18,"9",2,55,"6008376","7","188.877",3,22218.5,109243.2,105859
945,826,24,9,"10",1,55,"6012546","13","187.069",3,21751,109319.018181818,106882
945,832,24,10,"11",0,55,"6013700","15","186.867",3,23685,109340,106998
948,3,1,2,"1",25,57,"6495565","3","210.815",10,555417,113957.280701754,90557
948,1,1,1,"2",18,57,"6503625","4","210.608",10,556013.5,114098.684210526,90646
948,20,1,3,"3",15,57,"6505208","2","212.235",10,378399.666666667,114126.456140351,89951
948,817,1,8,"4",12,57,"6519895","1","214.510",10,378016,114384.122807018,88997
948,13,1,6,"5",10,57,"6554544","9","206.861",10,555677.5,114992,92288
948,154,1,19,"6",8,57,"6567646","17","205.582",10,1089417,115221.859649123,92862
948,807,1,10,"7",6,57,"6569764","16","205.646",10,555661,115259.01754386,92833
948,822,1,16,"8",4,57,"6570718","14","205.886",10,555182.5,115275.754385965,92725
948,832,1,7,"9",2,57,"6571245","7","208.253",10,378259,115285,91671
948,830,1,5,"10",1,57,"6572398","6","208.606",10,380247,115305.228070175,91516
948,835,1,13,"11",0,57,"6578964","18","205.376",10,555790,115420.421052632,92955
948,825,1,14,"12",0,57,"6581171","10","206.494",10,332076,115459.140350877,92452
948,815,1,9,"13",0,57,"6587264","15","205.764",10,556015,115566.035087719,92780
949,3,3,2,"1",25,57,"5614696","1","206.210",7,25973.6666666667,98503.4385964912,94482
949,8,3,4,"2",18,57,"5624978","3","204.745",7,25066.3333333333,98683.8245614035,95158
949,1,3,1,"3",15,57,"5644844","2","205.785",7,24688.6666666667,99032.350877193,94677
949,817,3,5,"4",12,57,"5677190","9","202.814",7,25350.3333333333,99599.8245614035,96064
949,154,3,9,"5",10,57,"5692995","11","202.749",7,27317.6666666667,99877.1052631579,96095
949,830,3,10,"6",8,57,"5695625","7","204.004",7,25511,99923.2456140351,95504
950,3,17,1,"1",25,56,"5933891","6","195.419",5,23195,105962.339285714,100418
950,20,17,4,"2",18,56,"5971667","9","195.046",5,24913.6666666667,106636.910714286,100610
950,826,17,6,"3",15,56,"5979827","14","193.248",5,23125,106782.625,101546
950,817,17,2,"4",12,56,"5986579","11","194.264",5,23093,106903.196428571,101015
950,8,17,3,"5",10,56,"5999763","8","195.079",5,25754,107138.625,100593
950,13,17,10,"6",8,56,"6009402","16","192.737",5,22736.5,107310.75,101815
950,1,17,22,"7",6,56,"6012121","10","194.945",5,24425.2,107359.303571429,100662
950,830,17,9,"8",4,56,"6013159","5","195.456",5,25636,107377.839285714,100399
950,832,17,8,"9",2,56,"6018018","12","193.364",5,24285,107464.607142857,101485
950,822,17,5,"10",1,56,"6020083","15","193.225",5,22686.3333333333,107501.482142857,101558
950,815,17,7,"11",0,56,"6028174","17","192.679",5,22683.6666666667,107645.964285714,101846
950,4,17,11,"12",0,56,"6031144","19","191.962",5,22900.5,107699,102226
950,18,17,12,"13",0,56,"6035881","3","195.652",5,23203.6666666667,107783.589285714,100298
951,3,71,1,"1",25,53,"5561997","1","212.452",2,29709,104943.339622642,99094
951,1,71,10,"2",18,53,"5587019","4","209.969",2,30001,105415.452830189,100266
951,8,71,3,"3",15,53,"5593995","3","210.315",2,30498,105547.075471698,100101
951,822,71,2,"4",12,53,"5612214","6","208.115",2,29841,105890.830188679,101159
951,13,71,4,"5",10,53,"5636424","2","211.070",2,29808,106347.622641509,99743
952,830,4,4,"1",25,66,"6100017","6","188.682",109,22358.5,92424.5,88816
952,8,4,5,"2",18,66,"6100633","4","189.274",109,22138,92433.8333333333,88538
952,20,4,6,"3",15,66,"6105598","2","190.488",109,21954.3333333333,92509.0606060606,87974
952,817,4,3,"4",12,66,"6143967","3","189.980",109,22164.5,93090.4090909091,88209
952,822,4,7,"5",10,66,"6145288","8","188.120",109,22149.5,93110.4242424242,89081
952,832,4,8,"6",8,66,"6161412","11","186.899",109,22905.5,93354.7272727273,89663
952,815,4,9,"7",6,66,"6179555","15","186.612",109,22298.5,93629.6212121212,89801
952,13,4,18,"8",4,66,"6180724","9","187.789",109,21927.6666666667,93647.3333333333,89238
953,1,6,3,"1",25,78,"7169133","1","154.135",7,26315,91911.9615384615,77939
953,817,6,1,"2",18,78,"7176385","3","153.437",7,30190.5,92004.9358974359,78294
953,815,6,7,"3",15,78,"7182958","4","153.139",7,25661,92089.2051282051,78446
953,20,6,4,"4",12,78,"7184979","2","154.005",7,25337.5,92115.1153846154,78005
953,4,6,9,"5",10,78,"7254209","8","151.739",7,26174,93002.6794871795,79170
953,807,6,5,"6",8,78,"7262132","11","151.620",7,26139.5,93104.2564102564,79232
953,3,6,2,"7",6,78,"7262423","6","152.523",7,27189,93107.9871794872,78763
954,1,7,1,"1",25,70,"5465296","2","206.625",13,22243,78075.6571428571,75981
954,20,7,3,"2",18,70,"5470307","3","205.769",13,22479,78147.2428571429,76297
954,822,7,7,"3",15,70,"5511718","10","204.055",13,22184,78738.8285714286,76938
954,830,7,5,"4",12,70,"5518316","4","205.710",13,23247.5,78833.0857142857,76319
954,3,7,2,"5",10,70,"5527389","1","207.669",13,22597,78962.7,75599
954,8,7,6,"6",8,70,"5528313","9","204.105",13,23041.5,78975.9,76919
954,817,7,4,"7",6,70,"5528930","5","205.207",13,23445,78984.7142857143,76506
955,3,73,1,"1",25,51,"5572366","1","202.946",-7,20058,109262.078431373,106485
955,20,73,3,"2",18,51,"5589062","5","201.917",-7,20422,109589.450980392,107028
955,815,73,7,"3",15,51,"5597607","4","201.988",-7,20614,109757,106990
955,8,73,4,"4",12,51,"5605468","6","201.629",-7,20593,109813.098039216,107181
955,1,73,10,"5",10,51,"5628701","2","202.306",-7,20108,110366.68627451,106822
955,822,73,8,"6",8,51,"5633252","9","200.836",-7,19732,110455.921568627,107604
955,817,73,2,"7",6,51,"5641595","12","200.590",-7,19997.5,110619.509803922,107736
955,830,73,9,"8",4,51,"5643062","3","202.021",-7,21283,110648.274509804,106973
955,807,73,12,"9",2,51,"5650074","15","200.077",-7,20347,110785.764705882,108012
955,13,73,5,"10",1,51,"5657741","13","200.543",-7,19651.5,110936.098039216,107761
955,18,73,19,"11",0,51,"5677183","10","200.802",-7,20412.5,111317.31372549,107622
956,1,70,1,"1",25,71,"5258107","1","227.647",678,20181.5,74057.8450704225,68411
956,830,70,8,"2",18,71,"5263826","5","223.700",678,19188.3333333333,74138.3943661972,69618
956,8,70,4,"3",15,71,"5264131","4","226.110",678,20525.6666666667,74142.6901408451,68876
956,3,70,6,"4",12,71,"5274817","2","227.381",678,19776,74293.1971830986,68491
956,817,70,5,"5",10,71,"5289088","3","226.459",678,20305.5,74494.1971830986,68770
956,18,70,3,"6",8,71,"5295813","9","222.476",678,20541.25,74588.9154929577,70001
956,154,70,13,"7",6,71,"5302775","8","222.718",678,20358.6666666667,74616.5492957746,69925
956,832,70,15,"8",4,71,"5305507","11","222.042",678,24901,74725.4507042254,70138
957,1,9,1,"1",25,52,"5695831","3","221.440",153,29535.5,109535.211538462,95771
957,830,9,3,"2",18,52,"5704081","6","219.979",153,30712,109693.865384615,96407
957,3,9,2,"3",15,52,"5712742","1","221.957",153,29555,109668.115384615,95548
957,817,9,4,"4",12,52,"5722042","4","220.882",153,30005.5,110039.269230769,96013
957,8,9,5,"5",10,52,"5765574","8","218.648",153,30020,110876.423076923,96994
957,815,9,10,"6",8,52,"5772772","15","216.625",153,29195,111014.846153846,97900
957,807,9,8,"7",6,52,"5773543","11","217.250",153,30307,111029.673076923,97618
957,832,9,7,"8",4,52,"5781689","10","217.734",153,30340.5,111186.326923077,97401
957,20,9,11,"9",2,52,"5787485","7","218.786",153,30272,111201.634615385,96933
957,826,9,15,"10",1,52,"5788431","13","217.141",153,30321,111315.980769231,97667
958,1,11,2,"1",25,70,"6030115","3","188.095",264,21607,86144.5,83849
958,3,11,1,"2",18,70,"6032092","2","188.497",264,21792,86172.7428571429,83670
958,817,11,3,"3",15,70,"6057654","5","186.407",264,22123.5,86537.9142857143,84608
958,20,11,5,"4",12,70,"6058328","4","186.904",264,21587.5,86547.5428571429,84383
958,830,11,4,"5",10,70,"6078774","7","186.234",264,22038,86839.6285714286,84687
958,8,11,14,"6",8,70,"6079159","1","189.822",264,21904,86845.1285714286,83086
959,1,10,2,"1",25,67,"5444200","3","209.107",103,18543,81256.7164179104,78746
959,817,10,3,"2",18,67,"5451196","1","209.918",103,18893.6666666667,81361.1343283582,78442
959,830,10,4,"3",15,67,"5457613","4","208.673",103,19040.3333333333,81456.9104477612,78910
959,3,10,1,"4",12,67,"5460045","5","208.114",103,22331,81493.2089552239,79122
959,20,10,6,"5",10,67,"5476770","2","209.203",103,19234,81742.8358208955,78710
959,8,10,5,"6",8,67,"5481223","6","206.937",103,20353.3333333333,81809.2985074627,79572
959,807,10,8,"7",6,67,"5514249","12","205.686",103,19553,82302.223880597,80056
960,3,13,1,"1",25,44,"6291058","2","225.640",401,509373,142978.590909091,111746
960,817,13,5,"2",18,44,"6305171","4","224.205",401,510466,143299.340909091,112461
960,1,13,21,"3",15,44,"6318692","1","225.969",401,349084.333333333,143606.636363636,111583
960,807,13,7,"4",12,44,"6326965","10","222.094",401,348682.333333333,143794.659090909,113530
960,815,13,6,"5",10,44,"6331718","8","222.321",401,348906.333333333,143902.681818182,113414
960,20,13,4,"6",8,44,"6336452","5","223.674",401,347892,144010.272727273,112728
960,4,13,22,"7",6,44,"6350503","15","220.243",401,510342.5,144329.613636364,114484
960,822,13,8,"8",4,44,"6351209","12","220.946",401,347612,144345.659090909,114120
960,8,13,3,"9",2,44,"6352167","9","222.157",401,269089.75,144367.431818182,113498
960,13,13,10,"10",1,44,"6356931","14","220.517",401,348554.333333333,144475.704545455,114342
960,830,13,2,"11",0,44,"6362196","7","222.582",401,268934.75,144595.363636364,113281
960,821,13,18,"12",0,44,"6364935","13","220.530",401,348556.333333333,144657.613636364,114335
960,154,13,11,"13",0,44,"6367532","11","221.561",401,348726,144716.636363636,113803
960,826,13,19,"14",0,44,"6378155","3","224.965",401,349062.666666667,144958.068181818,112081
960,835,13,13,"15",0,44,"6384223","6","222.641",401,267210.75,145095.977272727,113251
961,3,14,2,"1",25,53,"4648089","9","240.820",162,25550,87699.7924528302,86599
961,1,14,1,"2",18,53,"4663159","4","241.646",162,23633,87984.1320754717,86303
961,20,14,3,"3",15,53,"4669079","5","241.626",162,25252.5,88095.8301886792,86310
961,8,14,4,"4",12,53,"4675650","3","242.452",162,24197.5,88219.8113207547,86016
961,817,14,6,"5",10,53,"4693384","2","242.726",162,23689,88554.4150943396,85919
961,822,14,5,"6",8,53,"4699104","10","240.517",162,24030,88662.3396226415,86708
961,830,14,7,"7",6,53,"4702325","8","241.361",162,24218.5,88723.1132075472,86405
961,815,14,8,"8",4,53,"4713043","12","239.930",162,24285,88925.3396226415,86920
961,13,14,11,"9",2,53,"4713706","7","241.375",162,23881,88937.8490566038,86400
961,807,14,9,"10",1,53,"4726745","13","239.837",162,24298,89183.8679245283,86954
962,3,15,1,"1",25,61,"6948950","6","165.318",18,28622,113917.213114754,110296
962,817,15,2,"2",18,61,"6949438","1","170.113",18,28099.5,113925.213114754,107187
962,1,15,3,"3",15,61,"6956988","3","169.221",18,27584.75,114048.983606557,107752
962,8,15,5,"4",12,61,"6959169","4","168.515",18,28001,114084.737704918,108204
962,20,15,22,"5",10,61,"6976644","2","169.863",18,27552.3333333333,114371.213114754,107345
962,830,15,4,"6",8,61,"7020147","5","167.207",18,28089.25,115084.37704918,109050
962,4,15,9,"7",6,61,"7038148","12","163.902",18,28143.6666666667,115379.475409836,111249
962,815,15,17,"8",4,61,"7060012","15","163.508",18,30781.5,115737.901639344,111517
962,826,15,7,"9",2,61,"7060507","9","164.353",18,28030,115746.016393443,110944
962,825,15,15,"10",1,61,"7068902","8","164.480",18,28109.6666666667,115883.639344262,110858
963,817,2,4,"1",25,56,"5832776","3","204.771",18,24302.5,104156.714285714,97449
963,830,2,3,"2",18,56,"5835219","2","204.925",18,25355,104200.339285714,97376
963,3,2,2,"3",15,56,"5858292","1","206.948",18,23962.3333333333,104433.785714286,96424
963,8,2,6,"4",12,56,"5861561","4","204.736",18,24601.6666666667,104670.732142857,97466
963,822,2,11,"5",10,56,"5894358","9","201.159",18,23828,105256.392857143,99199
963,815,2,7,"6",8,56,"5896570","11","200.898",18,25485.5,105295.892857143,99328
963,4,2,22,"7",6,56,"5897981","6","203.017",18,24392,105321.089285714,98291
963,807,2,8,"8",4,56,"5906838","5","204.051",18,25271,105479.25,97793
963,18,2,9,"9",2,56,"5914592","8","202.094",18,24691.5,105617.714285714,98740
963,835,2,19,"10",1,56,"5928242","12","200.853",18,23928,105861.464285714,99350
963,832,2,16,"11",0,56,"5931654","10","201.070",18,24436.5,105922.392857143,99243
964,3,22,1,"1",25,53,"5203333","5","217.651",45,22911.5,98176.0943396226,96049
964,830,22,3,"2",18,53,"5208311","6","216.890",45,22821.5,98270.0188679245,96386
964,1,22,2,"3",15,53,"5209109","2","219.703",45,22860.5,98285.0754716981,95152
964,20,22,6,"4",12,53,"5223602","1","219.781",45,23056.5,98558.5283018868,95118
964,8,22,8,"5",10,53,"5231703","4","217.785",45,23003,98711.3773584906,95990
964,817,22,4,"6",8,53,"5237274","3","218.877",45,24428.5,98816.4905660377,95511
964,815,22,5,"7",6,53,"5260828","7","216.061",45,23163,99260.9056603774,96756
964,807,22,9,"8",4,53,"5262510","10","214.740",45,22892,99292.641509434,97351
964,13,22,12,"9",2,53,"5301096","14","213.787",45,22463,100020.679245283,97785
964,822,22,11,"10",1,53,"5301656","15","213.658",45,25007,100031.245283019,97844
964,154,22,7,"11",0,53,"5302587","8","215.473",45,24585,100048.811320755,97020
965,1,69,1,"1",25,56,"5892618","4","193.842",161,23588,105225.321428571,102386
965,3,69,2,"2",18,56,"5897138","3","194.773",161,23837.5,105306.035714286,101897
965,817,69,3,"3",15,56,"5912310","7","193.523",161,23745,105576.964285714,102555
965,20,69,6,"4",12,56,"5935752","1","198.712",161,24133.6666666667,105995.571428571,99877
965,4,69,12,"5",10,56,"5986571","10","191.752",161,24491.5,106903.053571429,103502
965,832,69,10,"6",8,56,"5988742","8","193.002",161,24529.5,106941.821428571,102832
966,1,32,1,"1",25,71,"6031402","4","187.592",2227,21709,84949.323943662,82596
966,3,32,2,"2",18,71,"6039756","5","187.148",2227,21997,85066.985915493,82792
966,817,32,4,"3",15,71,"6052260","1","190.972",2227,22265,85243.0985915493,81134
966,830,32,3,"4",12,71,"6052725","6","186.934",2227,21775,85179.2253521127,82887
966,20,32,7,"5",10,71,"6058715","2","187.817",2227,22035,85193.1690140845,82497
966,8,32,6,"6",8,71,"6080778","3","187.783",2227,22686,85644.7605633803,82512
966,807,32,5,"7",6,71,"6090293","9","186.034",2227,22134,85778.7746478873,83288
966,822,32,8,"8",4,71,"6097014","11","185.472",2227,22396,85873.4366197183,83540
966,13,32,9,"9",2,71,"6107608","12","185.392",2227,21863,86022.6478873239,83576
966,815,32,12,"10",1,71,"6108200","13","185.324",2227,22213,86030.985915493,83607
967,1,18,1,"1",25,71,"10861335","3","181.137",785,1746204.5,152976.549295775,85639
967,3,18,2,"2",18,71,"10872790","6","179.912",785,1745685.5,153137.887323944,86222
967,830,18,4,"3",15,71,"10882816","1","181.846",785,712747.6,153279.098591549,85305
967,815,18,9,"4",12,71,"10886681","11","178.113",785,1745344,153333.535211268,87093
967,20,18,5,"5",10,71,"10887669","5","179.968",785,1174847,153347.450704225,86195
967,832,18,15,"6",8,71,"10890495","13","177.990",785,1745940.5,153387.253521127,87153
967,807,18,8,"7",6,71,"10891162","8","178.862",785,1172696.66666667,153396.647887324,86728
967,817,18,6,"8",4,71,"10891821","2","181.363",785,714418,153405.929577465,85532
967,831,18,21,"9",2,71,"10903955","15","177.189",785,1745710,153576.830985915,87547
967,4,18,10,"10",1,71,"10905767","12","178.090",785,1172476,153602.352112676,87104
967,822,18,11,"11",0,71,"10906627","4","180.246",785,885567.5,153614.464788732,86062
967,839,18,22,"12",0,71,"10907144","16","176.686",785,1747072,153621.746478873,87796
967,826,18,14,"13",0,71,"10912527","14","177.333",785,886691.75,153697.563380282,87476
967,825,18,18,"14",0,71,"10912890","7","179.284",785,885676,153702.676056338,86524
967,836,18,19,"15",0,71,"10921833","18","176.439",785,1172984,153828.633802817,87919
967,18,18,17,"16",0,71,"10943329","10","178.338",785,713800.2,154131.394366197,86983
968,1,24,1,"1",25,55,"5884013","5","190.174",3,21977.5,106982.054545455,105137
968,3,24,2,"2",18,55,"5884452","9","189.950",3,22485.5,106990.036363636,105261
968,20,24,5,"3",15,55,"5884856","1","192.756",3,21791.5,106997.381818182,103729
968,830,24,6,"4",12,55,"5885698","7","190.084",3,21221,107012.690909091,105187
968,817,24,3,"5",10,55,"5889328","3","190.624",3,21926,107078.690909091,104889
968,8,24,4,"6",8,55,"5902829","6","190.127",3,22023,107324.163636364,105163
968,807,24,7,"7",6,55,"5934127","13","188.717",3,21658,107893.218181818,105949
968,815,24,8,"8",4,55,"5942789","8","189.972",3,21660,108050.709090909,105249
968,13,24,10,"9",2,55,"5943449","10","189.206",3,21657,108062.709090909,105675
968,4,24,9,"10",1,55,"5943909","2","191.343",3,22338,108071.072727273,104495
968,154,24,14,"11",0,55,"5960790","4","190.477",3,22682.5,108378,104970
968,821,24,13,"12",0,55,"5979126","12","188.754",3,22067,108711.381818182,105928
969,20,1,2,"1",25,57,"5051672","3","220.351",10,21988,88625.8245614035,86638
969,1,1,1,"2",18,57,"5061647","6","219.351",10,21709,88800.8245614035,87033
969,822,1,3,"3",15,57,"5062922","2","220.465",10,21440,88823.1929824561,86593
969,8,1,4,"4",12,57,"5074065","1","220.605",10,22033,89018.6842105263,86538
969,830,1,5,"5",10,57,"5080499","5","219.525",10,22208,89131.5614035088,86964
969,13,1,7,"6",8,57,"5135058","9","216.830",10,21568,90088.7368421053,88045
970,1,17,1,"1",25,56,"5856158","1","205.745",5,20255,104574.25,95378
970,20,17,2,"2",18,56,"5862408","2","205.648",5,19487,104685.857142857,95423
970,830,17,16,"3",15,56,"5901350","7","202.886",5,20162,105381.25,96722
970,817,17,5,"4",12,56,"5902193","8","202.741",5,20234.5,105396.303571429,96791
970,8,17,4,"5",10,56,"5904234","4","204.406",5,20569.5,105432.75,96003
970,822,17,3,"6",8,56,"5904966","3","204.734",5,22817.5,105445.821428571,95849
970,832,17,11,"7",6,56,"5929051","10","201.478",5,18722.75,105875.910714286,97398
971,20,3,3,"1",25,57,"5633374","4","207.652",7,24508,98831.1228070175,93826
971,1,3,2,"2",18,57,"5640034","1","209.952",7,30684.5,98947.9649122807,92798
971,822,3,1,"3",15,57,"5653771","5","207.076",7,26454,99188.9649122807,94087
971,8,3,5,"4",12,57,"5655849","3","207.887",7,26143,99225.4210526316,93720
971,817,3,4,"5",10,57,"5672720","2","208.387",7,25256,99521.4035087719,93495
971,13,3,8,"6",8,57,"5687700","6","206.705",7,24972,99784.2105263158,94256
971,815,3,18,"7",6,57,"5695980","7","205.933",7,24481,99929.4736842105,94609
971,154,3,9,"8",4,57,"5708239","8","205.198",7,25020,100144.543859649,94948
971,807,3,7,"9",2,57,"5713562","12","204.286",7,25884.5,100237.929824561,95372
971,839,3,14,"10",1,57,"5729085","11","204.700",7,24584.5,100510.263157895,95179
972,822,71,3,"1",25,52,"5288743","3","216.221",2,29356,101706.596153846,97367
972,20,71,1,"2",18,52,"5289360","2","216.343",2,30097,101718.461538462,97312
972,8,71,2,"3",15,52,"5299743","1","217.388",2,30152,101918.134615385,96844
972,1,71,4,"4",12,52,"5325063","6","213.955",2,29739,102405.057692308,98398
972,830,71,7,"5",10,52,"5349159","8","213.888",2,29567,102868.442307692,98429
972,815,71,9,"6",8,52,"5375531","9","213.385",2,29868,103375.596153846,98661
972,839,71,10,"7",6,52,"5383747","10","213.203",2,30253,103533.596153846,98745
972,807,71,8,"8",4,52,"5384931","7","213.912",2,30280,103556.365384615,98418
973,1,4,1,"1",25,66,"5756497","1","200.471",109,21633,87219.6515151515,83593
973,20,4,2,"2",18,66,"5759987","2","200.277",109,22403,87272.5303030303,83674
973,817,4,6,"3",15,66,"5832317","3","200.248",109,21864.5,88368.4393939394,83686
974,20,6,2,"1",25,78,"6284340","2","159.669",7,24306,80568.4615384615,75238
974,8,6,1,"2",18,78,"6287485","3","159.058",7,24833,80608.782051282,75527
974,817,6,5,"3",15,78,"6288085","4","158.577",7,24183,80616.4743589744,75756
974,822,6,3,"4",12,78,"6289857","9","157.160",7,24308,80639.1923076923,76439
974,830,6,4,"5",10,78,"6290539","8","157.387",7,25510.5,80647.9358974359,76329
974,832,6,6,"6",8,78,"6296378","14","156.730",7,24427,80722.7948717949,76649
974,1,6,13,"7",6,78,"6300141","5","158.433",7,24155,80771.0384615385,75825
974,154,6,8,"8",4,78,"6302490","18","155.823",7,24660,80801.1538461538,77095
974,13,6,14,"9",2,78,"6303785","12","156.947",7,24738,80817.7564102564,76543
974,825,6,11,"10",1,78,"6305783","7","157.420",7,25509.5,80843.3717948718,76313
974,835,6,16,"11",0,78,"6307077","13","156.801",7,25472,80859.9615384615,76614
974,839,6,15,"12",0,78,"6308065","10","157.072",7,24479,80872.6282051282,76482
974,815,6,7,"13",0,78,"6323429","1","160.561",7,30608,81069.6025641026,74820
975,1,7,1,"1",25,70,"5585154","1","210.588",13,23061,79787.9142857143,74551
975,822,7,3,"2",18,70,"5604937","5","206.862",13,22946,80070.5285714286,75894
975,817,7,6,"3",15,70,"5620451","8","206.126",13,23309,80292.1571428571,76165
975,20,7,2,"4",12,70,"5621061","2","210.115",13,27470.5,80300.8714285714,74719
975,815,7,8,"5",10,70,"5625630","11","205.580",13,23229,80366.1428571429,76367
975,839,7,9,"6",8,70,"5625870","9","205.904",13,23409,80369.5714285714,76247
975,8,7,4,"7",6,70,"5643786","3","208.250",13,23630,80625.5142857143,75388
975,807,7,10,"8",4,70,"5645528","7","206.204",13,26764,80650.4,76136
976,817,73,10,"1",25,51,"7435573","4","206.048",-7,343009.25,145795.549019608,104882
976,822,73,2,"2",18,51,"7439477","3","207.946",-7,346289.5,145872.098039216,103925
976,840,73,8,"3",15,51,"7439582","5","205.605",-7,450226.666666667,145874.156862745,105108
976,20,73,4,"4",12,51,"7441549","1","208.919",-7,343839.5,145912.725490196,103441
976,1,73,1,"5",10,51,"7441761","2","208.862",-7,343361.25,145916.882352941,103469
976,839,73,7,"6",8,51,"7465871","9","204.581",-7,345271,146389.62745098,105634
976,825,73,12,"7",6,51,"7477326","11","203.277",-7,449407.666666667,146614.235294118,106312
976,832,73,15,"8",4,51,"7484973","10","204.133",-7,449899.666666667,146764.176470588,105866
976,4,73,19,"9",2,51,"7495124","6","205.488",-7,449836,146963.215686275,105168
976,836,73,14,"10",1,51,"7524666","15","201.743",-7,285272,147542.470588235,107120
976,828,73,17,"11",0,51,"7527367","16","201.619",-7,454969,147595.431372549,107186
976,838,73,18,"12",0,51,"7527733","13","202.636",-7,342788.75,147602.607843137,106648
977,822,70,1,"1",25,71,"4908523","5","229.115",678,22387,69134.1267605634,67847
977,20,70,2,"2",18,71,"4909181","4","230.306",678,21750,69143.3943661972,67496
977,817,70,4,"3",15,71,"4914535","2","230.491",678,21713,69218.8028169014,67442
977,1,70,8,"4",12,71,"4915953","1","230.597",678,20761,69238.7746478873,67411
977,8,70,3,"5",10,71,"4928893","3","230.341",678,21662,69421.0281690141,67486
977,154,70,6,"6",8,71,"4981683","10","226.633",678,22026,70164.5492957746,68590
978,1,9,1,"1",25,51,"4887430","1","234.025",153,27733,95831.9607843137,90621
978,822,9,9,"2",18,51,"4901493","3","233.294",153,27858,96107.7058823529,90905
978,8,9,2,"3",15,51,"4924000","4","231.733",153,28766.5,96549.0196078431,91517
978,830,9,4,"4",12,51,"4939555","2","233.878",153,28601.5,96854.0196078431,90678
978,817,9,19,"5",10,51,"4953385","6","230.833",153,27910,97125.1960784314,91874
978,807,9,5,"6",8,51,"4955539","8","229.080",153,30841,97167.431372549,92577
978,20,9,3,"7",6,51,"4981419","5","230.838",153,31783.5,97674.8823529412,91872
979,20,11,1,"1",25,70,"5986713","4","195.176",264,22317,85524.4714285714,80807
979,8,11,2,"2",18,70,"5987621","2","196.015",264,21919,85537.4428571429,80461
979,822,11,3,"3",15,70,"5999175","6","194.198",264,22681,85702.5,81214
979,1,11,4,"4",12,70,"5999598","5","195.149",264,21338,85708.5428571429,80818
979,830,11,5,"5",10,70,"5999989","3","195.944",264,33605,85714.1285714286,80490
979,4,11,7,"6",8,70,"6057936","1","196.697",264,22399,86541.9428571429,80182
980,1,13,1,"1",25,44,"5082820","2","236.526",401,22197,115518.636363636,106603
980,20,13,2,"2",18,44,"5085178","1","236.583",401,24046.5,115572.227272727,106577
